Step	Forager	Beta	Category	Need	Value
1	60	2.5	ILLNESS	treatfever	['specie_1650']
1	60	2.5	SHELTER	needclothes	['specie_1650']
1	60	2.5	SHELTER	needshoes	['specie_1650']
1	60	2.5	SHELTER	needwood	['specie_1650']
1	60	2.5	TOOLS	needbasket	['specie_1650']
1	60	2.5	TOOLS	needaxe	['specie_1650']
1	60	2.5	TOOLS	needarrow	['specie_1650']
1	61	2.5	EAT	eatpro	['specie_208']
1	61	2.5	EAT	eatfat	['specie_208']
1	61	2.5	EAT	eatcarb	['specie_208']
1	61	2.5	ILLNESS	treatpain	['specie_208']
1	61	2.5	ILLNESS	treatwound	['specie_208']
1	61	2.5	ILLNESS	treatfever	['specie_208']
1	61	2.5	SHELTER	needclothes	['specie_208']
1	61	2.5	SHELTER	needshoes	['specie_208']
1	61	2.5	SHELTER	needwood	['specie_208']
1	61	2.5	TOOLS	needbasket	['specie_208']
1	61	2.5	TOOLS	needaxe	['specie_208']
1	61	2.5	TOOLS	needarrow	['specie_208']
1	62	2.5	EAT	eatpro	['specie_1568']
1	62	2.5	EAT	eatfat	['specie_1568']
1	62	2.5	EAT	eatcarb	['specie_1568']
1	62	2.5	ILLNESS	treatpain	['specie_1568']
1	62	2.5	ILLNESS	treatwound	['specie_1568']
1	62	2.5	ILLNESS	treatfever	['specie_1568']
1	62	2.5	SHELTER	needclothes	['specie_1568']
1	62	2.5	SHELTER	needshoes	['specie_1568']
1	62	2.5	SHELTER	needwood	['specie_1568']
1	62	2.5	TOOLS	needbasket	['specie_1568']
1	62	2.5	TOOLS	needaxe	['specie_1568']
1	62	2.5	TOOLS	needarrow	['specie_1568']
1	63	2.5	EAT	eatpro	['specie_954']
1	63	2.5	EAT	eatfat	['specie_954']
1	63	2.5	EAT	eatcarb	['specie_954']
1	63	2.5	ILLNESS	treatpain	['specie_954']
1	63	2.5	ILLNESS	treatwound	['specie_954']
1	63	2.5	ILLNESS	treatfever	['specie_954']
1	63	2.5	SHELTER	needclothes	['specie_954']
1	63	2.5	SHELTER	needshoes	['specie_954']
1	63	2.5	SHELTER	needwood	['specie_954']
1	63	2.5	TOOLS	needbasket	['specie_954']
1	63	2.5	TOOLS	needaxe	['specie_954']
1	63	2.5	TOOLS	needarrow	['specie_954']
1	64	2.5	EAT	eatpro	['specie_378']
1	64	2.5	EAT	eatfat	['specie_378']
1	64	2.5	EAT	eatcarb	['specie_378']
1	64	2.5	ILLNESS	treatpain	['specie_378']
1	64	2.5	ILLNESS	treatwound	['specie_378']
1	64	2.5	ILLNESS	treatfever	['specie_378']
1	64	2.5	SHELTER	needclothes	['specie_378']
1	64	2.5	SHELTER	needshoes	['specie_378']
1	64	2.5	SHELTER	needwood	['specie_378']
1	64	2.5	TOOLS	needbasket	['specie_378']
1	64	2.5	TOOLS	needaxe	['specie_378']
1	64	2.5	TOOLS	needarrow	['specie_378']
1	65	2.5	EAT	eatpro	['specie_1433']
1	65	2.5	EAT	eatfat	['specie_1433']
1	65	2.5	EAT	eatcarb	['specie_1433']
1	65	2.5	ILLNESS	treatpain	['specie_1433']
1	65	2.5	ILLNESS	treatwound	['specie_1433']
1	65	2.5	ILLNESS	treatfever	['specie_1433']
1	65	2.5	SHELTER	needclothes	['specie_1433']
1	65	2.5	SHELTER	needshoes	['specie_1433']
1	65	2.5	SHELTER	needwood	['specie_1433']
1	65	2.5	TOOLS	needbasket	['specie_1433']
1	65	2.5	TOOLS	needaxe	['specie_1433']
1	65	2.5	TOOLS	needarrow	['specie_1433']
1	66	2.5	EAT	eatpro	['specie_898']
1	66	2.5	EAT	eatfat	['specie_898']
1	66	2.5	EAT	eatcarb	['specie_898']
1	66	2.5	ILLNESS	treatpain	['specie_898']
1	66	2.5	ILLNESS	treatwound	['specie_898']
1	66	2.5	ILLNESS	treatfever	['specie_898']
1	66	2.5	SHELTER	needclothes	['specie_898']
1	66	2.5	SHELTER	needshoes	['specie_898']
1	66	2.5	SHELTER	needwood	['specie_898']
1	66	2.5	TOOLS	needbasket	['specie_898']
1	66	2.5	TOOLS	needaxe	['specie_898']
1	66	2.5	TOOLS	needarrow	['specie_898']
1	67	2.5	EAT	eatpro	['specie_1523']
1	67	2.5	EAT	eatfat	['specie_1523']
1	67	2.5	EAT	eatcarb	['specie_1523']
1	67	2.5	ILLNESS	treatpain	['specie_1523']
1	67	2.5	ILLNESS	treatwound	['specie_1523']
1	67	2.5	ILLNESS	treatfever	['specie_1523']
1	67	2.5	SHELTER	needclothes	['specie_1523']
1	67	2.5	SHELTER	needshoes	['specie_1523']
1	67	2.5	SHELTER	needwood	['specie_1523']
1	67	2.5	TOOLS	needbasket	['specie_1523']
1	67	2.5	TOOLS	needaxe	['specie_1523']
1	67	2.5	TOOLS	needarrow	['specie_1523']
1	68	2.5	EAT	eatpro	['specie_353']
1	68	2.5	EAT	eatfat	['specie_353']
1	68	2.5	EAT	eatcarb	['specie_353']
1	68	2.5	ILLNESS	treatpain	['specie_353']
1	68	2.5	ILLNESS	treatwound	['specie_353']
1	68	2.5	ILLNESS	treatfever	['specie_353']
1	68	2.5	SHELTER	needclothes	['specie_353']
1	68	2.5	SHELTER	needshoes	['specie_353']
1	68	2.5	SHELTER	needwood	['specie_353']
1	68	2.5	TOOLS	needbasket	['specie_353']
1	68	2.5	TOOLS	needaxe	['specie_353']
1	68	2.5	TOOLS	needarrow	['specie_353']
1	69	2.5	EAT	eatpro	['specie_516']
1	69	2.5	EAT	eatfat	['specie_516']
1	69	2.5	EAT	eatcarb	['specie_516']
1	69	2.5	ILLNESS	treatpain	['specie_516']
1	69	2.5	ILLNESS	treatwound	['specie_516']
1	69	2.5	ILLNESS	treatfever	['specie_516']
1	69	2.5	SHELTER	needclothes	['specie_516']
1	69	2.5	SHELTER	needshoes	['specie_516']
1	69	2.5	SHELTER	needwood	['specie_516']
1	69	2.5	TOOLS	needbasket	['specie_516']
1	69	2.5	TOOLS	needaxe	['specie_516']
1	69	2.5	TOOLS	needarrow	['specie_516']
1	70	2.5	EAT	eatpro	['specie_714']
1	70	2.5	EAT	eatfat	['specie_714']
1	70	2.5	EAT	eatcarb	['specie_714']
1	70	2.5	ILLNESS	treatpain	['specie_714']
1	70	2.5	ILLNESS	treatwound	['specie_714']
1	70	2.5	ILLNESS	treatfever	['specie_714']
1	70	2.5	SHELTER	needclothes	['specie_714']
1	70	2.5	SHELTER	needshoes	['specie_714']
1	70	2.5	SHELTER	needwood	['specie_714']
1	70	2.5	TOOLS	needbasket	['specie_714']
1	70	2.5	TOOLS	needaxe	['specie_714']
1	70	2.5	TOOLS	needarrow	['specie_714']
1	71	2.5	EAT	eatpro	['specie_741']
1	71	2.5	EAT	eatfat	['specie_741']
1	71	2.5	EAT	eatcarb	['specie_741']
1	71	2.5	ILLNESS	treatpain	['specie_741']
1	71	2.5	ILLNESS	treatwound	['specie_741']
1	71	2.5	ILLNESS	treatfever	['specie_741']
1	71	2.5	SHELTER	needclothes	['specie_741']
1	71	2.5	SHELTER	needshoes	['specie_741']
1	71	2.5	SHELTER	needwood	['specie_741']
1	71	2.5	TOOLS	needbasket	['specie_741']
1	71	2.5	TOOLS	needaxe	['specie_741']
1	71	2.5	TOOLS	needarrow	['specie_741']
1	72	2.5	EAT	eatpro	['specie_1243']
1	72	2.5	EAT	eatfat	['specie_1243']
1	72	2.5	EAT	eatcarb	['specie_1243']
1	72	2.5	ILLNESS	treatpain	['specie_1243']
1	72	2.5	ILLNESS	treatwound	['specie_1243']
1	72	2.5	ILLNESS	treatfever	['specie_1243']
1	72	2.5	SHELTER	needclothes	['specie_1243']
1	72	2.5	SHELTER	needshoes	['specie_1243']
1	72	2.5	SHELTER	needwood	['specie_1243']
1	72	2.5	TOOLS	needbasket	['specie_1243']
1	72	2.5	TOOLS	needaxe	['specie_1243']
1	72	2.5	TOOLS	needarrow	['specie_1243']
1	73	2.5	EAT	eatpro	['specie_659']
1	73	2.5	EAT	eatfat	['specie_659']
1	73	2.5	EAT	eatcarb	['specie_659']
1	73	2.5	ILLNESS	treatpain	['specie_659']
1	73	2.5	ILLNESS	treatwound	['specie_659']
1	73	2.5	ILLNESS	treatfever	['specie_659']
1	73	2.5	SHELTER	needclothes	['specie_659']
1	73	2.5	SHELTER	needshoes	['specie_659']
1	73	2.5	SHELTER	needwood	['specie_659']
1	73	2.5	TOOLS	needbasket	['specie_659']
1	73	2.5	TOOLS	needaxe	['specie_659']
1	73	2.5	TOOLS	needarrow	['specie_659']
1	74	2.5	EAT	eatpro	['specie_451']
1	74	2.5	EAT	eatfat	['specie_451']
1	74	2.5	EAT	eatcarb	['specie_451']
1	74	2.5	ILLNESS	treatpain	['specie_451']
1	74	2.5	ILLNESS	treatwound	['specie_451']
1	74	2.5	ILLNESS	treatfever	['specie_451']
1	74	2.5	SHELTER	needclothes	['specie_451']
1	74	2.5	SHELTER	needshoes	['specie_451']
1	74	2.5	SHELTER	needwood	['specie_451']
1	74	2.5	TOOLS	needbasket	['specie_451']
1	74	2.5	TOOLS	needaxe	['specie_451']
1	74	2.5	TOOLS	needarrow	['specie_451']
1	75	2.5	EAT	eatpro	['specie_489']
1	75	2.5	EAT	eatfat	['specie_489']
1	75	2.5	EAT	eatcarb	['specie_489']
1	75	2.5	ILLNESS	treatpain	['specie_489']
1	75	2.5	ILLNESS	treatwound	['specie_489']
1	75	2.5	ILLNESS	treatfever	['specie_489']
1	75	2.5	SHELTER	needclothes	['specie_489']
1	75	2.5	SHELTER	needshoes	['specie_489']
1	75	2.5	SHELTER	needwood	['specie_489']
1	75	2.5	TOOLS	needbasket	['specie_489']
1	75	2.5	TOOLS	needaxe	['specie_489']
1	75	2.5	TOOLS	needarrow	['specie_489']
1	76	2.5	EAT	eatpro	['specie_702']
1	76	2.5	EAT	eatfat	['specie_702']
1	76	2.5	EAT	eatcarb	['specie_702']
1	76	2.5	ILLNESS	treatpain	['specie_702']
1	76	2.5	ILLNESS	treatwound	['specie_702']
1	76	2.5	ILLNESS	treatfever	['specie_702']
1	76	2.5	SHELTER	needclothes	['specie_702']
1	76	2.5	SHELTER	needshoes	['specie_702']
1	76	2.5	SHELTER	needwood	['specie_702']
1	76	2.5	TOOLS	needbasket	['specie_702']
1	76	2.5	TOOLS	needaxe	['specie_702']
1	76	2.5	TOOLS	needarrow	['specie_702']
1	77	2.5	EAT	eatpro	['specie_919']
1	77	2.5	EAT	eatfat	['specie_919']
1	77	2.5	EAT	eatcarb	['specie_919']
1	77	2.5	ILLNESS	treatpain	['specie_919']
1	77	2.5	ILLNESS	treatwound	['specie_919']
1	77	2.5	ILLNESS	treatfever	['specie_919']
1	77	2.5	SHELTER	needclothes	['specie_919']
1	77	2.5	SHELTER	needshoes	['specie_919']
1	77	2.5	SHELTER	needwood	['specie_919']
1	77	2.5	TOOLS	needbasket	['specie_919']
1	77	2.5	TOOLS	needaxe	['specie_919']
1	77	2.5	TOOLS	needarrow	['specie_919']
1	78	2.5	EAT	eatpro	['specie_149']
1	78	2.5	EAT	eatfat	['specie_149']
1	78	2.5	EAT	eatcarb	['specie_149']
1	78	2.5	ILLNESS	treatpain	['specie_149']
1	78	2.5	ILLNESS	treatwound	['specie_149']
1	78	2.5	ILLNESS	treatfever	['specie_149']
1	78	2.5	SHELTER	needclothes	['specie_149']
1	78	2.5	SHELTER	needshoes	['specie_149']
1	78	2.5	SHELTER	needwood	['specie_149']
1	78	2.5	TOOLS	needbasket	['specie_149']
1	78	2.5	TOOLS	needaxe	['specie_149']
1	78	2.5	TOOLS	needarrow	['specie_149']
1	79	2.5	EAT	eatpro	['specie_2']
1	79	2.5	EAT	eatfat	['specie_2']
1	79	2.5	EAT	eatcarb	['specie_2']
1	79	2.5	ILLNESS	treatpain	['specie_2']
1	79	2.5	ILLNESS	treatwound	['specie_2']
1	79	2.5	ILLNESS	treatfever	['specie_2']
1	79	2.5	SHELTER	needclothes	['specie_2']
1	79	2.5	SHELTER	needshoes	['specie_2']
1	79	2.5	SHELTER	needwood	['specie_2']
1	79	2.5	TOOLS	needbasket	['specie_2']
1	79	2.5	TOOLS	needaxe	['specie_2']
1	79	2.5	TOOLS	needarrow	['specie_2']
1	80	2.5	EAT	eatpro	['specie_216']
1	80	2.5	EAT	eatfat	['specie_216']
1	80	2.5	EAT	eatcarb	['specie_216']
1	80	2.5	ILLNESS	treatpain	['specie_216']
1	80	2.5	ILLNESS	treatwound	['specie_216']
1	80	2.5	ILLNESS	treatfever	['specie_216']
1	80	2.5	SHELTER	needclothes	['specie_216']
1	80	2.5	SHELTER	needshoes	['specie_216']
1	80	2.5	SHELTER	needwood	['specie_216']
1	80	2.5	TOOLS	needbasket	['specie_216']
1	80	2.5	TOOLS	needaxe	['specie_216']
1	80	2.5	TOOLS	needarrow	['specie_216']
1	81	2.5	EAT	eatpro	['specie_231']
1	81	2.5	EAT	eatfat	['specie_231']
1	81	2.5	EAT	eatcarb	['specie_231']
1	81	2.5	ILLNESS	treatpain	['specie_231']
1	81	2.5	ILLNESS	treatwound	['specie_231']
1	81	2.5	ILLNESS	treatfever	['specie_231']
1	81	2.5	SHELTER	needclothes	['specie_231']
1	81	2.5	SHELTER	needshoes	['specie_231']
1	81	2.5	SHELTER	needwood	['specie_231']
1	81	2.5	TOOLS	needbasket	['specie_231']
1	81	2.5	TOOLS	needaxe	['specie_231']
1	81	2.5	TOOLS	needarrow	['specie_231']
1	82	2.5	EAT	eatpro	['specie_1677']
1	82	2.5	EAT	eatfat	['specie_1677']
1	82	2.5	EAT	eatcarb	['specie_1677']
1	82	2.5	ILLNESS	treatpain	['specie_1677']
1	82	2.5	ILLNESS	treatwound	['specie_1677']
1	82	2.5	ILLNESS	treatfever	['specie_1677']
1	82	2.5	SHELTER	needclothes	['specie_1677']
1	82	2.5	SHELTER	needshoes	['specie_1677']
1	82	2.5	SHELTER	needwood	['specie_1677']
1	82	2.5	TOOLS	needbasket	['specie_1677']
1	82	2.5	TOOLS	needaxe	['specie_1677']
1	82	2.5	TOOLS	needarrow	['specie_1677']
1	83	2.5	EAT	eatpro	['specie_1306']
1	83	2.5	EAT	eatfat	['specie_1306']
1	83	2.5	EAT	eatcarb	['specie_1306']
1	83	2.5	ILLNESS	treatpain	['specie_1306']
1	83	2.5	ILLNESS	treatwound	['specie_1306']
1	83	2.5	ILLNESS	treatfever	['specie_1306']
1	83	2.5	SHELTER	needclothes	['specie_1306']
1	83	2.5	SHELTER	needshoes	['specie_1306']
1	83	2.5	SHELTER	needwood	['specie_1306']
1	83	2.5	TOOLS	needbasket	['specie_1306']
1	83	2.5	TOOLS	needaxe	['specie_1306']
1	83	2.5	TOOLS	needarrow	['specie_1306']
1	84	2.5	EAT	eatpro	['specie_23']
1	84	2.5	EAT	eatfat	['specie_23']
1	84	2.5	EAT	eatcarb	['specie_23']
1	84	2.5	ILLNESS	treatpain	['specie_23']
1	84	2.5	ILLNESS	treatwound	['specie_23']
1	84	2.5	ILLNESS	treatfever	['specie_23']
1	84	2.5	SHELTER	needclothes	['specie_23']
1	84	2.5	SHELTER	needshoes	['specie_23']
1	84	2.5	SHELTER	needwood	['specie_23']
1	84	2.5	TOOLS	needbasket	['specie_23']
1	84	2.5	TOOLS	needaxe	['specie_23']
1	84	2.5	TOOLS	needarrow	['specie_23']
1	85	2.5	EAT	eatpro	['specie_911']
1	85	2.5	EAT	eatfat	['specie_911']
1	85	2.5	EAT	eatcarb	['specie_911']
1	85	2.5	ILLNESS	treatpain	['specie_911']
1	85	2.5	ILLNESS	treatwound	['specie_911']
1	85	2.5	ILLNESS	treatfever	['specie_911']
1	85	2.5	SHELTER	needclothes	['specie_911']
1	85	2.5	SHELTER	needshoes	['specie_911']
1	85	2.5	SHELTER	needwood	['specie_911']
1	85	2.5	TOOLS	needbasket	['specie_911']
1	85	2.5	TOOLS	needaxe	['specie_911']
1	85	2.5	TOOLS	needarrow	['specie_911']
1	86	2.5	EAT	eatpro	['specie_590']
1	86	2.5	EAT	eatfat	['specie_590']
1	86	2.5	EAT	eatcarb	['specie_590']
1	86	2.5	ILLNESS	treatpain	['specie_590']
1	86	2.5	ILLNESS	treatwound	['specie_590']
1	86	2.5	ILLNESS	treatfever	['specie_590']
1	86	2.5	SHELTER	needclothes	['specie_590']
1	86	2.5	SHELTER	needshoes	['specie_590']
1	86	2.5	SHELTER	needwood	['specie_590']
1	86	2.5	TOOLS	needbasket	['specie_590']
1	86	2.5	TOOLS	needaxe	['specie_590']
1	86	2.5	TOOLS	needarrow	['specie_590']
1	87	2.5	EAT	eatpro	['specie_899']
1	87	2.5	EAT	eatfat	['specie_899']
1	87	2.5	EAT	eatcarb	['specie_899']
1	87	2.5	ILLNESS	treatpain	['specie_899']
1	87	2.5	ILLNESS	treatwound	['specie_899']
1	87	2.5	ILLNESS	treatfever	['specie_899']
1	87	2.5	SHELTER	needclothes	['specie_899']
1	87	2.5	SHELTER	needshoes	['specie_899']
1	87	2.5	SHELTER	needwood	['specie_899']
1	87	2.5	TOOLS	needbasket	['specie_899']
1	87	2.5	TOOLS	needaxe	['specie_899']
1	87	2.5	TOOLS	needarrow	['specie_899']
1	88	2.5	EAT	eatpro	['specie_798']
1	88	2.5	EAT	eatfat	['specie_798']
1	88	2.5	EAT	eatcarb	['specie_798']
1	88	2.5	ILLNESS	treatpain	['specie_798']
1	88	2.5	ILLNESS	treatwound	['specie_798']
1	88	2.5	ILLNESS	treatfever	['specie_798']
1	88	2.5	SHELTER	needclothes	['specie_798']
1	88	2.5	SHELTER	needshoes	['specie_798']
1	88	2.5	SHELTER	needwood	['specie_798']
1	88	2.5	TOOLS	needbasket	['specie_798']
1	88	2.5	TOOLS	needaxe	['specie_798']
1	88	2.5	TOOLS	needarrow	['specie_798']
1	89	2.5	EAT	eatpro	['specie_930']
1	89	2.5	EAT	eatfat	['specie_930']
1	89	2.5	EAT	eatcarb	['specie_930']
1	89	2.5	ILLNESS	treatpain	['specie_930']
1	89	2.5	ILLNESS	treatwound	['specie_930']
1	89	2.5	ILLNESS	treatfever	['specie_930']
1	89	2.5	SHELTER	needclothes	['specie_930']
1	89	2.5	SHELTER	needshoes	['specie_930']
1	89	2.5	SHELTER	needwood	['specie_930']
1	89	2.5	TOOLS	needbasket	['specie_930']
1	89	2.5	TOOLS	needaxe	['specie_930']
1	89	2.5	TOOLS	needarrow	['specie_930']
1	90	2.5	EAT	eatpro	['specie_127']
1	90	2.5	EAT	eatfat	['specie_127']
1	90	2.5	EAT	eatcarb	['specie_127']
1	90	2.5	ILLNESS	treatpain	['specie_127']
1	90	2.5	ILLNESS	treatwound	['specie_127']
1	90	2.5	ILLNESS	treatfever	['specie_127']
1	90	2.5	SHELTER	needclothes	['specie_127']
1	90	2.5	SHELTER	needshoes	['specie_127']
1	90	2.5	SHELTER	needwood	['specie_127']
1	90	2.5	TOOLS	needbasket	['specie_127']
1	90	2.5	TOOLS	needaxe	['specie_127']
1	90	2.5	TOOLS	needarrow	['specie_127']
1	91	2.5	EAT	eatpro	['specie_973']
1	91	2.5	EAT	eatfat	['specie_973']
1	91	2.5	EAT	eatcarb	['specie_973']
1	91	2.5	ILLNESS	treatpain	['specie_973']
1	91	2.5	ILLNESS	treatwound	['specie_973']
1	91	2.5	ILLNESS	treatfever	['specie_973']
1	91	2.5	SHELTER	needclothes	['specie_973']
1	91	2.5	SHELTER	needshoes	['specie_973']
1	91	2.5	SHELTER	needwood	['specie_973']
1	91	2.5	TOOLS	needbasket	['specie_973']
1	91	2.5	TOOLS	needaxe	['specie_973']
1	91	2.5	TOOLS	needarrow	['specie_973']
1	92	2.5	EAT	eatpro	['specie_1630']
1	92	2.5	EAT	eatfat	['specie_1630']
1	92	2.5	EAT	eatcarb	['specie_1630']
1	92	2.5	ILLNESS	treatpain	['specie_1630']
1	92	2.5	ILLNESS	treatwound	['specie_1630']
1	92	2.5	ILLNESS	treatfever	['specie_1630']
1	92	2.5	SHELTER	needclothes	['specie_1630']
1	92	2.5	SHELTER	needshoes	['specie_1630']
1	92	2.5	SHELTER	needwood	['specie_1630']
1	92	2.5	TOOLS	needbasket	['specie_1630']
1	92	2.5	TOOLS	needaxe	['specie_1630']
1	92	2.5	TOOLS	needarrow	['specie_1630']
1	93	2.5	EAT	eatpro	['specie_1402']
1	93	2.5	EAT	eatfat	['specie_1402']
1	93	2.5	EAT	eatcarb	['specie_1402']
1	93	2.5	ILLNESS	treatpain	['specie_1402']
1	93	2.5	ILLNESS	treatwound	['specie_1402']
1	93	2.5	ILLNESS	treatfever	['specie_1402']
1	93	2.5	SHELTER	needclothes	['specie_1402']
1	93	2.5	SHELTER	needshoes	['specie_1402']
1	93	2.5	SHELTER	needwood	['specie_1402']
1	93	2.5	TOOLS	needbasket	['specie_1402']
1	93	2.5	TOOLS	needaxe	['specie_1402']
1	93	2.5	TOOLS	needarrow	['specie_1402']
1	94	2.5	EAT	eatpro	['specie_776']
1	94	2.5	EAT	eatfat	['specie_776']
1	94	2.5	EAT	eatcarb	['specie_776']
1	94	2.5	ILLNESS	treatpain	['specie_776']
1	94	2.5	ILLNESS	treatwound	['specie_776']
1	94	2.5	ILLNESS	treatfever	['specie_776']
1	94	2.5	SHELTER	needclothes	['specie_776']
1	94	2.5	SHELTER	needshoes	['specie_776']
1	94	2.5	SHELTER	needwood	['specie_776']
1	94	2.5	TOOLS	needbasket	['specie_776']
1	94	2.5	TOOLS	needaxe	['specie_776']
1	94	2.5	TOOLS	needarrow	['specie_776']
1	95	2.5	EAT	eatpro	['specie_1251']
1	95	2.5	EAT	eatfat	['specie_1251']
1	95	2.5	EAT	eatcarb	['specie_1251']
1	95	2.5	ILLNESS	treatpain	['specie_1251']
1	95	2.5	ILLNESS	treatwound	['specie_1251']
1	95	2.5	ILLNESS	treatfever	['specie_1251']
1	95	2.5	SHELTER	needclothes	['specie_1251']
1	95	2.5	SHELTER	needshoes	['specie_1251']
1	95	2.5	SHELTER	needwood	['specie_1251']
1	95	2.5	TOOLS	needbasket	['specie_1251']
1	95	2.5	TOOLS	needaxe	['specie_1251']
1	95	2.5	TOOLS	needarrow	['specie_1251']
1	96	2.5	EAT	eatpro	['specie_22']
1	96	2.5	EAT	eatfat	['specie_22']
1	96	2.5	EAT	eatcarb	['specie_22']
1	96	2.5	ILLNESS	treatpain	['specie_22']
1	96	2.5	ILLNESS	treatwound	['specie_22']
1	96	2.5	ILLNESS	treatfever	['specie_22']
1	96	2.5	SHELTER	needclothes	['specie_22']
1	96	2.5	SHELTER	needshoes	['specie_22']
1	96	2.5	SHELTER	needwood	['specie_22']
1	96	2.5	TOOLS	needbasket	['specie_22']
1	96	2.5	TOOLS	needaxe	['specie_22']
1	96	2.5	TOOLS	needarrow	['specie_22']
1	97	2.5	EAT	eatpro	['specie_1341']
1	97	2.5	EAT	eatfat	['specie_1341']
1	97	2.5	EAT	eatcarb	['specie_1341']
1	97	2.5	ILLNESS	treatpain	['specie_1341']
1	97	2.5	ILLNESS	treatwound	['specie_1341']
1	97	2.5	ILLNESS	treatfever	['specie_1341']
1	97	2.5	SHELTER	needclothes	['specie_1341']
1	97	2.5	SHELTER	needshoes	['specie_1341']
1	97	2.5	SHELTER	needwood	['specie_1341']
1	97	2.5	TOOLS	needbasket	['specie_1341']
1	97	2.5	TOOLS	needaxe	['specie_1341']
1	97	2.5	TOOLS	needarrow	['specie_1341']
1	98	2.5	EAT	eatpro	['specie_818']
1	98	2.5	EAT	eatfat	['specie_818']
1	98	2.5	EAT	eatcarb	['specie_818']
1	98	2.5	ILLNESS	treatpain	['specie_818']
1	98	2.5	ILLNESS	treatwound	['specie_818']
1	98	2.5	ILLNESS	treatfever	['specie_818']
1	98	2.5	SHELTER	needclothes	['specie_818']
1	98	2.5	SHELTER	needshoes	['specie_818']
1	98	2.5	SHELTER	needwood	['specie_818']
1	98	2.5	TOOLS	needbasket	['specie_818']
1	98	2.5	TOOLS	needaxe	['specie_818']
1	98	2.5	TOOLS	needarrow	['specie_818']
1	99	2.5	EAT	eatpro	['specie_1298']
1	99	2.5	EAT	eatfat	['specie_1298']
1	99	2.5	EAT	eatcarb	['specie_1298']
1	99	2.5	ILLNESS	treatpain	['specie_1298']
1	99	2.5	ILLNESS	treatwound	['specie_1298']
1	99	2.5	ILLNESS	treatfever	['specie_1298']
1	99	2.5	SHELTER	needclothes	['specie_1298']
1	99	2.5	SHELTER	needshoes	['specie_1298']
1	99	2.5	SHELTER	needwood	['specie_1298']
1	99	2.5	TOOLS	needbasket	['specie_1298']
1	99	2.5	TOOLS	needaxe	['specie_1298']
1	99	2.5	TOOLS	needarrow	['specie_1298']
2	0	2.5	EAT	eatpro	['specie_711']
2	0	2.5	EAT	eatfat	['specie_711']
2	0	2.5	EAT	eatcarb	['specie_711']
2	0	2.5	ILLNESS	treatpain	['specie_711']
2	0	2.5	ILLNESS	treatwound	['specie_711']
2	0	2.5	ILLNESS	treatfever	['specie_711']
2	0	2.5	SHELTER	needclothes	['specie_711']
2	0	2.5	SHELTER	needshoes	['specie_711']
2	0	2.5	SHELTER	needwood	['specie_711']
2	0	2.5	TOOLS	needbasket	['specie_711']
2	0	2.5	TOOLS	needaxe	['specie_711']
2	0	2.5	TOOLS	needarrow	['specie_711']
2	1	2.5	EAT	eatpro	['specie_271']
2	1	2.5	EAT	eatfat	['specie_271']
2	1	2.5	EAT	eatcarb	['specie_271']
2	1	2.5	ILLNESS	treatpain	['specie_271']
2	1	2.5	ILLNESS	treatwound	['specie_271']
2	1	2.5	ILLNESS	treatfever	['specie_271']
2	1	2.5	SHELTER	needclothes	['specie_271']
2	1	2.5	SHELTER	needshoes	['specie_271']
2	1	2.5	SHELTER	needwood	['specie_271']
2	1	2.5	TOOLS	needbasket	['specie_271']
2	1	2.5	TOOLS	needaxe	['specie_271']
2	1	2.5	TOOLS	needarrow	['specie_271']
2	2	2.5	EAT	eatpro	['specie_457']
2	2	2.5	EAT	eatfat	['specie_457']
2	2	2.5	EAT	eatcarb	['specie_457']
2	2	2.5	ILLNESS	treatpain	['specie_457']
2	2	2.5	ILLNESS	treatwound	['specie_457']
2	2	2.5	ILLNESS	treatfever	['specie_457']
2	2	2.5	SHELTER	needclothes	['specie_457']
2	2	2.5	SHELTER	needshoes	['specie_457']
2	2	2.5	SHELTER	needwood	['specie_457']
2	2	2.5	TOOLS	needbasket	['specie_457']
2	2	2.5	TOOLS	needaxe	['specie_457']
2	2	2.5	TOOLS	needarrow	['specie_457']
2	3	2.5	EAT	eatpro	['specie_230']
2	3	2.5	EAT	eatfat	['specie_230']
2	3	2.5	EAT	eatcarb	['specie_230']
2	3	2.5	ILLNESS	treatpain	['specie_230']
2	3	2.5	ILLNESS	treatwound	['specie_230']
2	3	2.5	ILLNESS	treatfever	['specie_230']
2	3	2.5	SHELTER	needclothes	['specie_230']
2	3	2.5	SHELTER	needshoes	['specie_230']
2	3	2.5	SHELTER	needwood	['specie_230']
2	3	2.5	TOOLS	needbasket	['specie_230']
2	3	2.5	TOOLS	needaxe	['specie_230']
2	3	2.5	TOOLS	needarrow	['specie_230']
2	4	2.5	EAT	eatpro	['specie_1096']
2	4	2.5	EAT	eatfat	['specie_1096']
2	4	2.5	EAT	eatcarb	['specie_1096']
2	4	2.5	ILLNESS	treatpain	['specie_1096']
2	4	2.5	ILLNESS	treatwound	['specie_1096']
2	4	2.5	ILLNESS	treatfever	['specie_1096']
2	4	2.5	SHELTER	needclothes	['specie_1096']
2	4	2.5	SHELTER	needshoes	['specie_1096']
2	4	2.5	SHELTER	needwood	['specie_1096']
2	4	2.5	TOOLS	needbasket	['specie_1096']
2	4	2.5	TOOLS	needaxe	['specie_1096']
2	4	2.5	TOOLS	needarrow	['specie_1096']
2	5	2.5	EAT	eatpro	['specie_452']
2	5	2.5	EAT	eatfat	['specie_452']
