Step,Forager,Beta,Category,Need,Value
2,16,2.5,ILLNESS,treatwound,['specie_525']
2,16,2.5,ILLNESS,treatfever,['specie_525']
2,16,2.5,SHELTER,needclothes,['specie_525']
2,16,2.5,SHELTER,needshoes,['specie_525']
2,16,2.5,SHELTER,needwood,['specie_525']
2,16,2.5,TOOLS,needbasket,['specie_525']
2,16,2.5,TOOLS,needaxe,['specie_525']
2,16,2.5,TOOLS,needarrow,['specie_525']
2,17,2.5,EAT,eatpro,['specie_1169']
2,17,2.5,EAT,eatfat,['specie_1169']
2,17,2.5,EAT,eatcarb,['specie_1169']
2,17,2.5,ILLNESS,treatpain,['specie_1169']
2,17,2.5,ILLNESS,treatwound,['specie_1169']
2,17,2.5,ILLNESS,treatfever,['specie_1169']
2,17,2.5,SHELTER,needclothes,['specie_1169']
2,17,2.5,SHELTER,needshoes,['specie_1169']
2,17,2.5,SHELTER,needwood,['specie_1169']
2,17,2.5,TOOLS,needbasket,['specie_1169']
2,17,2.5,TOOLS,needaxe,['specie_1169']
2,17,2.5,TOOLS,needarrow,['specie_1169']
2,18,2.5,EAT,eatpro,['specie_892']
2,18,2.5,EAT,eatfat,['specie_892']
2,18,2.5,EAT,eatcarb,['specie_892']
2,18,2.5,ILLNESS,treatpain,['specie_892']
2,18,2.5,ILLNESS,treatwound,['specie_892']
2,18,2.5,ILLNESS,treatfever,['specie_892']
2,18,2.5,SHELTER,needclothes,['specie_892']
2,18,2.5,SHELTER,needshoes,['specie_892']
2,18,2.5,SHELTER,needwood,['specie_892']
2,18,2.5,TOOLS,needbasket,['specie_892']
2,18,2.5,TOOLS,needaxe,['specie_892']
2,18,2.5,TOOLS,needarrow,['specie_892']
2,19,2.5,EAT,eatpro,['specie_362']
2,19,2.5,EAT,eatfat,['specie_362']
2,19,2.5,EAT,eatcarb,['specie_362']
2,19,2.5,ILLNESS,treatpain,['specie_362']
2,19,2.5,ILLNESS,treatwound,['specie_362']
2,19,2.5,ILLNESS,treatfever,['specie_362']
2,19,2.5,SHELTER,needclothes,['specie_362']
2,19,2.5,SHELTER,needshoes,['specie_362']
2,19,2.5,SHELTER,needwood,['specie_362']
2,19,2.5,TOOLS,needbasket,['specie_362']
2,19,2.5,TOOLS,needaxe,['specie_362']
2,19,2.5,TOOLS,needarrow,['specie_362']
2,20,2.5,EAT,eatpro,['specie_417']
2,20,2.5,EAT,eatfat,['specie_417']
2,20,2.5,EAT,eatcarb,['specie_417']
2,20,2.5,ILLNESS,treatpain,['specie_417']
2,20,2.5,ILLNESS,treatwound,['specie_417']
2,20,2.5,ILLNESS,treatfever,['specie_417']
2,20,2.5,SHELTER,needclothes,['specie_417']
2,20,2.5,SHELTER,needshoes,['specie_417']
2,20,2.5,SHELTER,needwood,['specie_417']
2,20,2.5,TOOLS,needbasket,['specie_417']
2,20,2.5,TOOLS,needaxe,['specie_417']
2,20,2.5,TOOLS,needarrow,['specie_417']
2,21,2.5,EAT,eatpro,['specie_657']
2,21,2.5,EAT,eatfat,['specie_657']
2,21,2.5,EAT,eatcarb,['specie_657']
2,21,2.5,ILLNESS,treatpain,['specie_657']
2,21,2.5,ILLNESS,treatwound,['specie_657']
2,21,2.5,ILLNESS,treatfever,['specie_657']
2,21,2.5,SHELTER,needclothes,['specie_657']
2,21,2.5,SHELTER,needshoes,['specie_657']
2,21,2.5,SHELTER,needwood,['specie_657']
2,21,2.5,TOOLS,needbasket,['specie_657']
2,21,2.5,TOOLS,needaxe,['specie_657']
2,21,2.5,TOOLS,needarrow,['specie_657']
2,22,2.5,EAT,eatpro,['specie_465']
2,22,2.5,EAT,eatfat,['specie_465']
2,22,2.5,EAT,eatcarb,['specie_465']
2,22,2.5,ILLNESS,treatpain,['specie_465']
2,22,2.5,ILLNESS,treatwound,['specie_465']
2,22,2.5,ILLNESS,treatfever,['specie_465']
2,22,2.5,SHELTER,needclothes,['specie_465']
2,22,2.5,SHELTER,needshoes,['specie_465']
2,22,2.5,SHELTER,needwood,['specie_465']
2,22,2.5,TOOLS,needbasket,['specie_465']
2,22,2.5,TOOLS,needaxe,['specie_465']
2,22,2.5,TOOLS,needarrow,['specie_465']
2,23,2.5,EAT,eatpro,['specie_451']
2,23,2.5,EAT,eatfat,['specie_451']
2,23,2.5,EAT,eatcarb,['specie_451']
2,23,2.5,ILLNESS,treatpain,['specie_451']
2,23,2.5,ILLNESS,treatwound,['specie_451']
2,23,2.5,ILLNESS,treatfever,['specie_451']
2,23,2.5,SHELTER,needclothes,['specie_451']
2,23,2.5,SHELTER,needshoes,['specie_451']
2,23,2.5,SHELTER,needwood,['specie_451']
2,23,2.5,TOOLS,needbasket,['specie_451']
2,23,2.5,TOOLS,needaxe,['specie_451']
2,23,2.5,TOOLS,needarrow,['specie_451']
2,24,2.5,EAT,eatpro,['specie_846']
2,24,2.5,EAT,eatfat,['specie_846']
2,24,2.5,EAT,eatcarb,['specie_846']
2,24,2.5,ILLNESS,treatpain,['specie_846']
2,24,2.5,ILLNESS,treatwound,['specie_846']
2,24,2.5,ILLNESS,treatfever,['specie_846']
2,24,2.5,SHELTER,needclothes,['specie_846']
2,24,2.5,SHELTER,needshoes,['specie_846']
2,24,2.5,SHELTER,needwood,['specie_846']
2,24,2.5,TOOLS,needbasket,['specie_846']
2,24,2.5,TOOLS,needaxe,['specie_846']
2,24,2.5,TOOLS,needarrow,['specie_846']
2,25,2.5,EAT,eatpro,['specie_1001']
2,25,2.5,EAT,eatfat,['specie_1001']
2,25,2.5,EAT,eatcarb,['specie_1001']
2,25,2.5,ILLNESS,treatpain,['specie_1001']
2,25,2.5,ILLNESS,treatwound,['specie_1001']
2,25,2.5,ILLNESS,treatfever,['specie_1001']
2,25,2.5,SHELTER,needclothes,['specie_1001']
2,25,2.5,SHELTER,needshoes,['specie_1001']
2,25,2.5,SHELTER,needwood,['specie_1001']
2,25,2.5,TOOLS,needbasket,['specie_1001']
2,25,2.5,TOOLS,needaxe,['specie_1001']
2,25,2.5,TOOLS,needarrow,['specie_1001']
2,26,2.5,EAT,eatpro,['specie_1507']
2,26,2.5,EAT,eatfat,['specie_1507']
2,26,2.5,EAT,eatcarb,['specie_1507']
2,26,2.5,ILLNESS,treatpain,['specie_1507']
2,26,2.5,ILLNESS,treatwound,['specie_1507']
2,26,2.5,ILLNESS,treatfever,['specie_1507']
2,26,2.5,SHELTER,needclothes,['specie_1507']
2,26,2.5,SHELTER,needshoes,['specie_1507']
2,26,2.5,SHELTER,needwood,['specie_1507']
2,26,2.5,TOOLS,needbasket,['specie_1507']
2,26,2.5,TOOLS,needaxe,['specie_1507']
2,26,2.5,TOOLS,needarrow,['specie_1507']
2,27,2.5,EAT,eatpro,['specie_497']
2,27,2.5,EAT,eatfat,['specie_497']
2,27,2.5,EAT,eatcarb,['specie_497']
2,27,2.5,ILLNESS,treatpain,['specie_497']
2,27,2.5,ILLNESS,treatwound,['specie_497']
2,27,2.5,ILLNESS,treatfever,['specie_497']
2,27,2.5,SHELTER,needclothes,['specie_497']
2,27,2.5,SHELTER,needshoes,['specie_497']
2,27,2.5,SHELTER,needwood,['specie_497']
2,27,2.5,TOOLS,needbasket,['specie_497']
2,27,2.5,TOOLS,needaxe,['specie_497']
2,27,2.5,TOOLS,needarrow,['specie_497']
2,28,2.5,EAT,eatpro,['specie_629']
2,28,2.5,EAT,eatfat,['specie_629']
2,28,2.5,EAT,eatcarb,['specie_629']
2,28,2.5,ILLNESS,treatpain,['specie_629']
2,28,2.5,ILLNESS,treatwound,['specie_629']
2,28,2.5,ILLNESS,treatfever,['specie_629']
2,28,2.5,SHELTER,needclothes,['specie_629']
2,28,2.5,SHELTER,needshoes,['specie_629']
2,28,2.5,SHELTER,needwood,['specie_629']
2,28,2.5,TOOLS,needbasket,['specie_629']
2,28,2.5,TOOLS,needaxe,['specie_629']
2,28,2.5,TOOLS,needarrow,['specie_629']
2,29,2.5,EAT,eatpro,['specie_631']
2,29,2.5,EAT,eatfat,['specie_631']
2,29,2.5,EAT,eatcarb,['specie_631']
2,29,2.5,ILLNESS,treatpain,['specie_631']
2,29,2.5,ILLNESS,treatwound,['specie_631']
2,29,2.5,ILLNESS,treatfever,['specie_631']
2,29,2.5,SHELTER,needclothes,['specie_631']
2,29,2.5,SHELTER,needshoes,['specie_631']
2,29,2.5,SHELTER,needwood,['specie_631']
2,29,2.5,TOOLS,needbasket,['specie_631']
2,29,2.5,TOOLS,needaxe,['specie_631']
2,29,2.5,TOOLS,needarrow,['specie_631']
2,30,2.5,EAT,eatpro,['specie_1265']
2,30,2.5,EAT,eatfat,['specie_1265']
2,30,2.5,EAT,eatcarb,['specie_1265']
2,30,2.5,ILLNESS,treatpain,['specie_1265']
2,30,2.5,ILLNESS,treatwound,['specie_1265']
2,30,2.5,ILLNESS,treatfever,['specie_1265']
2,30,2.5,SHELTER,needclothes,['specie_1265']
2,30,2.5,SHELTER,needshoes,['specie_1265']
2,30,2.5,SHELTER,needwood,['specie_1265']
2,30,2.5,TOOLS,needbasket,['specie_1265']
2,30,2.5,TOOLS,needaxe,['specie_1265']
2,30,2.5,TOOLS,needarrow,['specie_1265']
2,31,2.5,EAT,eatpro,['specie_314']
2,31,2.5,EAT,eatfat,['specie_314']
2,31,2.5,EAT,eatcarb,['specie_314']
2,31,2.5,ILLNESS,treatpain,['specie_314']
2,31,2.5,ILLNESS,treatwound,['specie_314']
2,31,2.5,ILLNESS,treatfever,['specie_314']
2,31,2.5,SHELTER,needclothes,['specie_314']
2,31,2.5,SHELTER,needshoes,['specie_314']
2,31,2.5,SHELTER,needwood,['specie_314']
2,31,2.5,TOOLS,needbasket,['specie_314']
2,31,2.5,TOOLS,needaxe,['specie_314']
2,31,2.5,TOOLS,needarrow,['specie_314']
2,32,2.5,EAT,eatpro,['specie_1572']
2,32,2.5,EAT,eatfat,['specie_1572']
2,32,2.5,EAT,eatcarb,['specie_1572']
2,32,2.5,ILLNESS,treatpain,['specie_1572']
2,32,2.5,ILLNESS,treatwound,['specie_1572']
2,32,2.5,ILLNESS,treatfever,['specie_1572']
2,32,2.5,SHELTER,needclothes,['specie_1572']
2,32,2.5,SHELTER,needshoes,['specie_1572']
2,32,2.5,SHELTER,needwood,['specie_1572']
2,32,2.5,TOOLS,needbasket,['specie_1572']
2,32,2.5,TOOLS,needaxe,['specie_1572']
2,32,2.5,TOOLS,needarrow,['specie_1572']
2,33,2.5,EAT,eatpro,['specie_1486']
2,33,2.5,EAT,eatfat,['specie_1486']
2,33,2.5,EAT,eatcarb,['specie_1486']
2,33,2.5,ILLNESS,treatpain,['specie_1486']
2,33,2.5,ILLNESS,treatwound,['specie_1486']
2,33,2.5,ILLNESS,treatfever,['specie_1486']
2,33,2.5,SHELTER,needclothes,['specie_1486']
2,33,2.5,SHELTER,needshoes,['specie_1486']
2,33,2.5,SHELTER,needwood,['specie_1486']
2,33,2.5,TOOLS,needbasket,['specie_1486']
2,33,2.5,TOOLS,needaxe,['specie_1486']
2,33,2.5,TOOLS,needarrow,['specie_1486']
2,34,2.5,EAT,eatpro,['specie_1598']
2,34,2.5,EAT,eatfat,['specie_1598']
2,34,2.5,EAT,eatcarb,['specie_1598']
2,34,2.5,ILLNESS,treatpain,['specie_1598']
2,34,2.5,ILLNESS,treatwound,['specie_1598']
2,34,2.5,ILLNESS,treatfever,['specie_1598']
2,34,2.5,SHELTER,needclothes,['specie_1598']
2,34,2.5,SHELTER,needshoes,['specie_1598']
2,34,2.5,SHELTER,needwood,['specie_1598']
2,34,2.5,TOOLS,needbasket,['specie_1598']
2,34,2.5,TOOLS,needaxe,['specie_1598']
2,34,2.5,TOOLS,needarrow,['specie_1598']
2,35,2.5,EAT,eatpro,['specie_902']
2,35,2.5,EAT,eatfat,['specie_902']
2,35,2.5,EAT,eatcarb,['specie_902']
2,35,2.5,ILLNESS,treatpain,['specie_902']
2,35,2.5,ILLNESS,treatwound,['specie_902']
2,35,2.5,ILLNESS,treatfever,['specie_902']
2,35,2.5,SHELTER,needclothes,['specie_902']
2,35,2.5,SHELTER,needshoes,['specie_902']
2,35,2.5,SHELTER,needwood,['specie_902']
2,35,2.5,TOOLS,needbasket,['specie_902']
2,35,2.5,TOOLS,needaxe,['specie_902']
2,35,2.5,TOOLS,needarrow,['specie_902']
2,36,2.5,EAT,eatpro,['specie_1405']
2,36,2.5,EAT,eatfat,['specie_1405']
2,36,2.5,EAT,eatcarb,['specie_1405']
2,36,2.5,ILLNESS,treatpain,['specie_1405']
2,36,2.5,ILLNESS,treatwound,['specie_1405']
2,36,2.5,ILLNESS,treatfever,['specie_1405']
2,36,2.5,SHELTER,needclothes,['specie_1405']
2,36,2.5,SHELTER,needshoes,['specie_1405']
2,36,2.5,SHELTER,needwood,['specie_1405']
2,36,2.5,TOOLS,needbasket,['specie_1405']
2,36,2.5,TOOLS,needaxe,['specie_1405']
2,36,2.5,TOOLS,needarrow,['specie_1405']
2,37,2.5,EAT,eatpro,['specie_916']
2,37,2.5,EAT,eatfat,['specie_916']
2,37,2.5,EAT,eatcarb,['specie_916']
2,37,2.5,ILLNESS,treatpain,['specie_916']
2,37,2.5,ILLNESS,treatwound,['specie_916']
2,37,2.5,ILLNESS,treatfever,['specie_916']
2,37,2.5,SHELTER,needclothes,['specie_916']
2,37,2.5,SHELTER,needshoes,['specie_916']
2,37,2.5,SHELTER,needwood,['specie_916']
2,37,2.5,TOOLS,needbasket,['specie_916']
2,37,2.5,TOOLS,needaxe,['specie_916']
2,37,2.5,TOOLS,needarrow,['specie_916']
2,38,2.5,EAT,eatpro,['specie_559']
2,38,2.5,EAT,eatfat,['specie_559']
2,38,2.5,EAT,eatcarb,['specie_559']
2,38,2.5,ILLNESS,treatpain,['specie_559']
2,38,2.5,ILLNESS,treatwound,['specie_559']
2,38,2.5,ILLNESS,treatfever,['specie_559']
2,38,2.5,SHELTER,needclothes,['specie_559']
2,38,2.5,SHELTER,needshoes,['specie_559']
2,38,2.5,SHELTER,needwood,['specie_559']
2,38,2.5,TOOLS,needbasket,['specie_559']
2,38,2.5,TOOLS,needaxe,['specie_559']
2,38,2.5,TOOLS,needarrow,['specie_559']
2,39,2.5,EAT,eatpro,['specie_1257']
2,39,2.5,EAT,eatfat,['specie_1257']
2,39,2.5,EAT,eatcarb,['specie_1257']
2,39,2.5,ILLNESS,treatpain,['specie_1257']
2,39,2.5,ILLNESS,treatwound,['specie_1257']
2,39,2.5,ILLNESS,treatfever,['specie_1257']
2,39,2.5,SHELTER,needclothes,['specie_1257']
2,39,2.5,SHELTER,needshoes,['specie_1257']
2,39,2.5,SHELTER,needwood,['specie_1257']
2,39,2.5,TOOLS,needbasket,['specie_1257']
2,39,2.5,TOOLS,needaxe,['specie_1257']
2,39,2.5,TOOLS,needarrow,['specie_1257']
2,40,2.5,EAT,eatpro,['specie_1432']
2,40,2.5,EAT,eatfat,['specie_1432']
2,40,2.5,EAT,eatcarb,['specie_1432']
2,40,2.5,ILLNESS,treatpain,['specie_1432']
2,40,2.5,ILLNESS,treatwound,['specie_1432']
2,40,2.5,ILLNESS,treatfever,['specie_1432']
2,40,2.5,SHELTER,needclothes,['specie_1432']
2,40,2.5,SHELTER,needshoes,['specie_1432']
2,40,2.5,SHELTER,needwood,['specie_1432']
2,40,2.5,TOOLS,needbasket,['specie_1432']
2,40,2.5,TOOLS,needaxe,['specie_1432']
2,40,2.5,TOOLS,needarrow,['specie_1432']
2,41,2.5,EAT,eatpro,['specie_872']
2,41,2.5,EAT,eatfat,['specie_872']
2,41,2.5,EAT,eatcarb,['specie_872']
2,41,2.5,ILLNESS,treatpain,['specie_872']
2,41,2.5,ILLNESS,treatwound,['specie_872']
2,41,2.5,ILLNESS,treatfever,['specie_872']
2,41,2.5,SHELTER,needclothes,['specie_872']
2,41,2.5,SHELTER,needshoes,['specie_872']
2,41,2.5,SHELTER,needwood,['specie_872']
2,41,2.5,TOOLS,needbasket,['specie_872']
2,41,2.5,TOOLS,needaxe,['specie_872']
2,41,2.5,TOOLS,needarrow,['specie_872']
2,42,2.5,EAT,eatpro,['specie_1419']
2,42,2.5,EAT,eatfat,['specie_1419']
2,42,2.5,EAT,eatcarb,['specie_1419']
2,42,2.5,ILLNESS,treatpain,['specie_1419']
2,42,2.5,ILLNESS,treatwound,['specie_1419']
2,42,2.5,ILLNESS,treatfever,['specie_1419']
2,42,2.5,SHELTER,needclothes,['specie_1419']
2,42,2.5,SHELTER,needshoes,['specie_1419']
2,42,2.5,SHELTER,needwood,['specie_1419']
2,42,2.5,TOOLS,needbasket,['specie_1419']
2,42,2.5,TOOLS,needaxe,['specie_1419']
2,42,2.5,TOOLS,needarrow,['specie_1419']
2,43,2.5,EAT,eatpro,['specie_1170']
2,43,2.5,EAT,eatfat,['specie_1170']
2,43,2.5,EAT,eatcarb,['specie_1170']
2,43,2.5,ILLNESS,treatpain,['specie_1170']
2,43,2.5,ILLNESS,treatwound,['specie_1170']
2,43,2.5,ILLNESS,treatfever,['specie_1170']
2,43,2.5,SHELTER,needclothes,['specie_1170']
2,43,2.5,SHELTER,needshoes,['specie_1170']
2,43,2.5,SHELTER,needwood,['specie_1170']
2,43,2.5,TOOLS,needbasket,['specie_1170']
2,43,2.5,TOOLS,needaxe,['specie_1170']
2,43,2.5,TOOLS,needarrow,['specie_1170']
2,44,2.5,EAT,eatpro,['specie_1108']
2,44,2.5,EAT,eatfat,['specie_1108']
2,44,2.5,EAT,eatcarb,['specie_1108']
2,44,2.5,ILLNESS,treatpain,['specie_1108']
2,44,2.5,ILLNESS,treatwound,['specie_1108']
2,44,2.5,ILLNESS,treatfever,['specie_1108']
2,44,2.5,SHELTER,needclothes,['specie_1108']
2,44,2.5,SHELTER,needshoes,['specie_1108']
2,44,2.5,SHELTER,needwood,['specie_1108']
2,44,2.5,TOOLS,needbasket,['specie_1108']
2,44,2.5,TOOLS,needaxe,['specie_1108']
2,44,2.5,TOOLS,needarrow,['specie_1108']
2,45,2.5,EAT,eatpro,['specie_813']
2,45,2.5,EAT,eatfat,['specie_813']
2,45,2.5,EAT,eatcarb,['specie_813']
2,45,2.5,ILLNESS,treatpain,['specie_813']
2,45,2.5,ILLNESS,treatwound,['specie_813']
2,45,2.5,ILLNESS,treatfever,['specie_813']
2,45,2.5,SHELTER,needclothes,['specie_813']
2,45,2.5,SHELTER,needshoes,['specie_813']
2,45,2.5,SHELTER,needwood,['specie_813']
2,45,2.5,TOOLS,needbasket,['specie_813']
2,45,2.5,TOOLS,needaxe,['specie_813']
2,45,2.5,TOOLS,needarrow,['specie_813']
2,46,2.5,EAT,eatpro,['specie_292']
2,46,2.5,EAT,eatfat,['specie_292']
2,46,2.5,EAT,eatcarb,['specie_292']
2,46,2.5,ILLNESS,treatpain,['specie_292']
2,46,2.5,ILLNESS,treatwound,['specie_292']
2,46,2.5,ILLNESS,treatfever,['specie_292']
2,46,2.5,SHELTER,needclothes,['specie_292']
2,46,2.5,SHELTER,needshoes,['specie_292']
2,46,2.5,SHELTER,needwood,['specie_292']
2,46,2.5,TOOLS,needbasket,['specie_292']
2,46,2.5,TOOLS,needaxe,['specie_292']
2,46,2.5,TOOLS,needarrow,['specie_292']
2,47,2.5,EAT,eatpro,['specie_463']
2,47,2.5,EAT,eatfat,['specie_463']
2,47,2.5,EAT,eatcarb,['specie_463']
2,47,2.5,ILLNESS,treatpain,['specie_463']
2,47,2.5,ILLNESS,treatwound,['specie_463']
2,47,2.5,ILLNESS,treatfever,['specie_463']
2,47,2.5,SHELTER,needclothes,['specie_463']
2,47,2.5,SHELTER,needshoes,['specie_463']
2,47,2.5,SHELTER,needwood,['specie_463']
2,47,2.5,TOOLS,needbasket,['specie_463']
2,47,2.5,TOOLS,needaxe,['specie_463']
2,47,2.5,TOOLS,needarrow,['specie_463']
2,48,2.5,EAT,eatpro,['specie_599']
2,48,2.5,EAT,eatfat,['specie_599']
2,48,2.5,EAT,eatcarb,['specie_599']
2,48,2.5,ILLNESS,treatpain,['specie_599']
2,48,2.5,ILLNESS,treatwound,['specie_599']
2,48,2.5,ILLNESS,treatfever,['specie_599']
2,48,2.5,SHELTER,needclothes,['specie_599']
2,48,2.5,SHELTER,needshoes,['specie_599']
2,48,2.5,SHELTER,needwood,['specie_599']
2,48,2.5,TOOLS,needbasket,['specie_599']
2,48,2.5,TOOLS,needaxe,['specie_599']
2,48,2.5,TOOLS,needarrow,['specie_599']
2,49,2.5,EAT,eatpro,['specie_410']
2,49,2.5,EAT,eatfat,['specie_410']
2,49,2.5,EAT,eatcarb,['specie_410']
2,49,2.5,ILLNESS,treatpain,['specie_410']
2,49,2.5,ILLNESS,treatwound,['specie_410']
2,49,2.5,ILLNESS,treatfever,['specie_410']
2,49,2.5,SHELTER,needclothes,['specie_410']
2,49,2.5,SHELTER,needshoes,['specie_410']
2,49,2.5,SHELTER,needwood,['specie_410']
2,49,2.5,TOOLS,needbasket,['specie_410']
2,49,2.5,TOOLS,needaxe,['specie_410']
2,49,2.5,TOOLS,needarrow,['specie_410']
2,50,2.5,EAT,eatpro,['specie_540']
2,50,2.5,EAT,eatfat,['specie_540']
2,50,2.5,EAT,eatcarb,['specie_540']
2,50,2.5,ILLNESS,treatpain,['specie_540']
2,50,2.5,ILLNESS,treatwound,['specie_540']
2,50,2.5,ILLNESS,treatfever,['specie_540']
2,50,2.5,SHELTER,needclothes,['specie_540']
2,50,2.5,SHELTER,needshoes,['specie_540']
2,50,2.5,SHELTER,needwood,['specie_540']
2,50,2.5,TOOLS,needbasket,['specie_540']
2,50,2.5,TOOLS,needaxe,['specie_540']
2,50,2.5,TOOLS,needarrow,['specie_540']
2,51,2.5,EAT,eatpro,['specie_529']
2,51,2.5,EAT,eatfat,['specie_529']
2,51,2.5,EAT,eatcarb,['specie_529']
2,51,2.5,ILLNESS,treatpain,['specie_529']
2,51,2.5,ILLNESS,treatwound,['specie_529']
2,51,2.5,ILLNESS,treatfever,['specie_529']
2,51,2.5,SHELTER,needclothes,['specie_529']
2,51,2.5,SHELTER,needshoes,['specie_529']
2,51,2.5,SHELTER,needwood,['specie_529']
2,51,2.5,TOOLS,needbasket,['specie_529']
2,51,2.5,TOOLS,needaxe,['specie_529']
2,51,2.5,TOOLS,needarrow,['specie_529']
2,52,2.5,EAT,eatpro,['specie_1460']
2,52,2.5,EAT,eatfat,['specie_1460']
2,52,2.5,EAT,eatcarb,['specie_1460']
2,52,2.5,ILLNESS,treatpain,['specie_1460']
2,52,2.5,ILLNESS,treatwound,['specie_1460']
2,52,2.5,ILLNESS,treatfever,['specie_1460']
2,52,2.5,SHELTER,needclothes,['specie_1460']
2,52,2.5,SHELTER,needshoes,['specie_1460']
2,52,2.5,SHELTER,needwood,['specie_1460']
2,52,2.5,TOOLS,needbasket,['specie_1460']
2,52,2.5,TOOLS,needaxe,['specie_1460']
2,52,2.5,TOOLS,needarrow,['specie_1460']
2,53,2.5,EAT,eatpro,['specie_447']
2,53,2.5,EAT,eatfat,['specie_447']
2,53,2.5,EAT,eatcarb,['specie_447']
2,53,2.5,ILLNESS,treatpain,['specie_447']
2,53,2.5,ILLNESS,treatwound,['specie_447']
2,53,2.5,ILLNESS,treatfever,['specie_447']
2,53,2.5,SHELTER,needclothes,['specie_447']
2,53,2.5,SHELTER,needshoes,['specie_447']
2,53,2.5,SHELTER,needwood,['specie_447']
2,53,2.5,TOOLS,needbasket,['specie_447']
2,53,2.5,TOOLS,needaxe,['specie_447']
2,53,2.5,TOOLS,needarrow,['specie_447']
2,54,2.5,EAT,eatpro,['specie_128']
2,54,2.5,EAT,eatfat,['specie_128']
2,54,2.5,EAT,eatcarb,['specie_128']
2,54,2.5,ILLNESS,treatpain,['specie_128']
2,54,2.5,ILLNESS,treatwound,['specie_128']
2,54,2.5,ILLNESS,treatfever,['specie_128']
2,54,2.5,SHELTER,needclothes,['specie_128']
2,54,2.5,SHELTER,needshoes,['specie_128']
2,54,2.5,SHELTER,needwood,['specie_128']
2,54,2.5,TOOLS,needbasket,['specie_128']
2,54,2.5,TOOLS,needaxe,['specie_128']
2,54,2.5,TOOLS,needarrow,['specie_128']
2,55,2.5,EAT,eatpro,['specie_801']
2,55,2.5,EAT,eatfat,['specie_801']
2,55,2.5,EAT,eatcarb,['specie_801']
2,55,2.5,ILLNESS,treatpain,['specie_801']
2,55,2.5,ILLNESS,treatwound,['specie_801']
2,55,2.5,ILLNESS,treatfever,['specie_801']
2,55,2.5,SHELTER,needclothes,['specie_801']
2,55,2.5,SHELTER,needshoes,['specie_801']
2,55,2.5,SHELTER,needwood,['specie_801']
2,55,2.5,TOOLS,needbasket,['specie_801']
2,55,2.5,TOOLS,needaxe,['specie_801']
2,55,2.5,TOOLS,needarrow,['specie_801']
2,56,2.5,EAT,eatpro,['specie_1005']
2,56,2.5,EAT,eatfat,['specie_1005']
2,56,2.5,EAT,eatcarb,['specie_1005']
2,56,2.5,ILLNESS,treatpain,['specie_1005']
2,56,2.5,ILLNESS,treatwound,['specie_1005']
2,56,2.5,ILLNESS,treatfever,['specie_1005']
2,56,2.5,SHELTER,needclothes,['specie_1005']
2,56,2.5,SHELTER,needshoes,['specie_1005']
2,56,2.5,SHELTER,needwood,['specie_1005']
2,56,2.5,TOOLS,needbasket,['specie_1005']
2,56,2.5,TOOLS,needaxe,['specie_1005']
2,56,2.5,TOOLS,needarrow,['specie_1005']
2,57,2.5,EAT,eatpro,['specie_304']
2,57,2.5,EAT,eatfat,['specie_304']
2,57,2.5,EAT,eatcarb,['specie_304']
2,57,2.5,ILLNESS,treatpain,['specie_304']
2,57,2.5,ILLNESS,treatwound,['specie_304']
2,57,2.5,ILLNESS,treatfever,['specie_304']
2,57,2.5,SHELTER,needclothes,['specie_304']
2,57,2.5,SHELTER,needshoes,['specie_304']
2,57,2.5,SHELTER,needwood,['specie_304']
2,57,2.5,TOOLS,needbasket,['specie_304']
2,57,2.5,TOOLS,needaxe,['specie_304']
2,57,2.5,TOOLS,needarrow,['specie_304']
2,58,2.5,EAT,eatpro,['specie_1445']
2,58,2.5,EAT,eatfat,['specie_1445']
2,58,2.5,EAT,eatcarb,['specie_1445']
2,58,2.5,ILLNESS,treatpain,['specie_1445']
2,58,2.5,ILLNESS,treatwound,['specie_1445']
2,58,2.5,ILLNESS,treatfever,['specie_1445']
2,58,2.5,SHELTER,needclothes,['specie_1445']
2,58,2.5,SHELTER,needshoes,['specie_1445']
2,58,2.5,SHELTER,needwood,['specie_1445']
2,58,2.5,TOOLS,needbasket,['specie_1445']
2,58,2.5,TOOLS,needaxe,['specie_1445']
2,58,2.5,TOOLS,needarrow,['specie_1445']
2,59,2.5,EAT,eatpro,['specie_391']
2,59,2.5,EAT,eatfat,['specie_391']
2,59,2.5,EAT,eatcarb,['specie_391']
2,59,2.5,ILLNESS,treatpain,['specie_391']
2,59,2.5,ILLNESS,treatwound,['specie_391']
2,59,2.5,ILLNESS,treatfever,['specie_391']
2,59,2.5,SHELTER,needclothes,['specie_391']
2,59,2.5,SHELTER,needshoes,['specie_391']
2,59,2.5,SHELTER,needwood,['specie_391']
2,59,2.5,TOOLS,needbasket,['specie_391']
2,59,2.5,TOOLS,needaxe,['specie_391']
2,59,2.5,TOOLS,needarrow,['specie_391']
2,60,2.5,EAT,eatpro,['specie_389']
2,60,2.5,EAT,eatfat,['specie_389']
2,60,2.5,EAT,eatcarb,['specie_389']
2,60,2.5,ILLNESS,treatpain,['specie_389']
2,60,2.5,ILLNESS,treatwound,['specie_389']
2,60,2.5,ILLNESS,treatfever,['specie_389']
2,60,2.5,SHELTER,needclothes,['specie_389']
2,60,2.5,SHELTER,needshoes,['specie_389']
2,60,2.5,SHELTER,needwood,['specie_389']
2,60,2.5,TOOLS,needbasket,['specie_389']
2,60,2.5,TOOLS,needaxe,['specie_389']
